corridor,product,pathway,year,price_scenario,route_scenario,speed_scenario,vessel_set,vessel_class,uk_ets_variant,uk_price_variant,bunker_fuel,currency,cargo_tonnes,embedded_emissions_tco2e_per_tonne,cbam_cost_per_tonne,eu_ets_cost_per_tonne,fueleu_cost_per_tonne,uk_ets_cost_per_tonne,maritime_cost_per_tonne,total_compliance_cost_per_tonne
ningbo_felixstowe,ammonia,coal_gasification,2030,low,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,56142,6.15,81.09283225467807,0.0,0.0,0.042335506394499664,0.042335506394499664,81.13516776107257
ningbo_felixstowe,ammonia,green_electrolysis,2030,low,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,56142,0.818,10.786005981191327,0.0,0.0,0.042335506394499664,0.042335506394499664,10.828341487585826
ningbo_felixstowe,ammonia,cbam_default,2030,low,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,56142,4.36,57.490203029332754,0.0,0.0,0.042335506394499664,0.042335506394499664,57.532538535727255
ningbo_felixstowe,hydrogen,green_electrolysis,2030,low,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,5828,2.34,30.854833735926288,0.0,0.0,13.696774193548388,13.696774193548388,44.55160792947468
ningbo_felixstowe,hydrogen,coal_gasification,2030,low,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,5828,20.09,264.9032520319484,0.0,0.0,13.696774193548388,13.696774193548388,278.6000262254968
ningbo_felixstowe,hydrogen,blue_ccs,2030,low,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,5828,6.28,82.80698968445176,0.0,0.0,13.696774193548388,13.696774193548388,96.50376387800016
ningbo_felixstowe,hydrogen,cbam_default,2030,low,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,5828,26.64,351.27041483977627,0.0,0.0,13.696774193548388,13.696774193548388,364.96718903332464
ningbo_felixstowe,ammonia,coal_gasification,2030,low,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,56142,6.15,81.09283225467807,0.0,0.0,1.4218374835239216,1.4218374835239216,82.51466973820199
ningbo_felixstowe,ammonia,green_electrolysis,2030,low,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,56142,0.818,10.786005981191327,0.0,0.0,1.4218374835239216,1.4218374835239216,12.207843464715248
ningbo_felixstowe,ammonia,cbam_default,2030,low,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,56142,4.36,57.490203029332754,0.0,0.0,1.4218374835239216,1.4218374835239216,58.91204051285668
ningbo_felixstowe,hydrogen,green_electrolysis,2030,medium,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,2.34,38.11343337230294,0.0,0.0,0.503764962251201,0.503764962251201,38.617198334554146
ningbo_felixstowe,hydrogen,coal_gasification,2030,medium,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,20.09,327.2217420724642,0.0,0.0,0.503764962251201,0.503764962251201,327.7255070347154
ningbo_felixstowe,hydrogen,blue_ccs,2030,medium,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,6.28,102.28733400771902,0.0,0.0,0.503764962251201,0.503764962251201,102.79109896997022
ningbo_felixstowe,hydrogen,cbam_default,2030,medium,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,26.64,433.90677993083364,0.0,0.0,0.503764962251201,0.503764962251201,434.4105448930848
ningbo_felixstowe,ammonia,coal_gasification,2030,medium,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,56142,6.15,100.16992104259108,0.0,0.0,0.05229493427380571,0.05229493427380571,100.22221597686489
ningbo_felixstowe,ammonia,green_electrolysis,2030,medium,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,56142,0.818,13.323413888266586,0.0,0.0,0.05229493427380571,0.05229493427380571,13.37570882254039
ningbo_felixstowe,ammonia,cbam_default,2030,medium,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,56142,4.36,71.01477329198327,0.0,0.0,0.05229493427380571,0.05229493427380571,71.06706822625708
ningbo_felixstowe,hydrogen,green_electrolysis,2030,medium,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,5828,2.34,38.11343337230294,0.0,0.0,16.918940322580646,16.918940322580646,55.03237369488359
ningbo_felixstowe,hydrogen,coal_gasification,2030,medium,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,5828,20.09,327.2217420724642,0.0,0.0,16.918940322580646,16.918940322580646,344.14068239504485
ningbo_felixstowe,hydrogen,blue_ccs,2030,medium,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,5828,6.28,102.28733400771902,0.0,0.0,16.918940322580646,16.918940322580646,119.20627433029966
ningbo_felixstowe,hydrogen,cbam_default,2030,medium,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,5828,26.64,433.90677993083364,0.0,0.0,16.918940322580646,16.918940322580646,450.82572025341426
ningbo_felixstowe,ammonia,coal_gasification,2030,medium,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,56142,6.15,100.16992104259108,0.0,0.0,1.7563247515229239,1.7563247515229239,101.92624579411401
ningbo_felixstowe,ammonia,green_electrolysis,2030,medium,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,56142,0.818,13.323413888266586,0.0,0.0,1.7563247515229239,1.7563247515229239,15.07973863978951
ningbo_felixstowe,ammonia,cbam_default,2030,medium,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,56142,4.36,71.01477329198327,0.0,0.0,1.7563247515229239,1.7563247515229239,72.7710980435062
ningbo_felixstowe,hydrogen,green_electrolysis,2030,high,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,2.34,46.28225060388943,0.0,0.0,0.6117364447494853,0.6117364447494853,46.89398704863891
ningbo_felixstowe,hydrogen,coal_gasification,2030,high,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,20.09,397.35487804792257,0.0,0.0,0.6117364447494853,0.6117364447494853,397.9666144926721
ningbo_felixstowe,hydrogen,blue_ccs,2030,high,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,6.28,124.21048452667763,0.0,0.0,0.6117364447494853,0.6117364447494853,124.82222097142711
ningbo_felixstowe,hydrogen,cbam_default,2030,high,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,5828,26.64,526.9056222596644,0.0,0.0,0.6117364447494853,0.6117364447494853,527.5173587044138
ningbo_felixstowe,ammonia,coal_gasification,2030,high,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,56142,6.15,121.63924838201712,0.0,0.0,0.0635032595917495,0.0635032595917495,121.70275164160887
ningbo_felixstowe,ammonia,green_electrolysis,2030,high,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,56142,0.818,16.179008971786992,0.0,0.0,0.0635032595917495,0.0635032595917495,16.24251223137874
ningbo_felixstowe,ammonia,cbam_default,2030,high,suez,base,gas_carrier,VLGC/VLAC,current_scope,frozen,n/a,GBP,56142,4.36,86.23530454399913,0.0,0.0,0.0635032595917495,0.0635032595917495,86.29880780359089
ningbo_felixstowe,hydrogen,green_electrolysis,2030,high,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,5828,2.34,46.28225060388943,0.0,0.0,20.545161290322582,20.545161290322582,66.82741189421202
ningbo_felixstowe,hydrogen,coal_gasification,2030,high,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,5828,20.09,397.35487804792257,0.0,0.0,20.545161290322582,20.545161290322582,417.90003933824516
ningbo_felixstowe,hydrogen,blue_ccs,2030,high,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,5828,6.28,124.21048452667763,0.0,0.0,20.545161290322582,20.545161290322582,144.75564581700021
ningbo_felixstowe,hydrogen,cbam_default,2030,high,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,5828,26.64,526.9056222596644,0.0,0.0,20.545161290322582,20.545161290322582,547.4507835499869
ningbo_felixstowe,ammonia,coal_gasification,2030,high,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,56142,6.15,121.63924838201712,0.0,0.0,2.1327562252858825,2.1327562252858825,123.772004607303
ningbo_felixstowe,ammonia,green_electrolysis,2030,high,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,56142,0.818,16.179008971786992,0.0,0.0,2.1327562252858825,2.1327562252858825,18.311765197072873
ningbo_felixstowe,ammonia,cbam_default,2030,high,suez,base,gas_carrier,VLGC/VLAC,proposed_expansion,frozen,n/a,GBP,56142,4.36,86.23530454399913,0.0,0.0,2.1327562252858825,2.1327562252858825,88.36806076928502
